"","Monthly.Temperature....Celsius.","Statistics","Country","ISO3","...5"
"22592",26.650135," Aug Average"," Myanmar (Birmanie)"," MMR",2022
"22593",26.458706," Sep Average"," Myanmar (Birmanie)"," MMR",2022
"22594",24.501566," Oct Average"," Myanmar (Birmanie)"," MMR",2022
"22595",20.67534," Nov Average"," Myanmar (Birmanie)"," MMR",2022
"22596",18.005274," Dec Average"," Myanmar (Birmanie)"," MMR",2022
"22597",18.715446," Jan Average"," Myanmar (Birmanie)"," MMR",2023
"22598",21.612999," Feb Average"," Myanmar (Birmanie)"," MMR",2023
"22599",26.227049," Mar Average"," Myanmar (Birmanie)"," MMR",2023
"22600",29.790558," Apr Average"," Myanmar (Birmanie)"," MMR",2023
"22601",30.111322," May Average"," Myanmar (Birmanie)"," MMR",2023
"22602",26.468132," Jun Average"," Myanmar (Birmanie)"," MMR",2023
"22603",25.464842," Jul Average"," Myanmar (Birmanie)"," MMR",2023
"22604",25.099045," Aug Average"," Myanmar (Birmanie)"," MMR",2023
"22605",25.53312," Sep Average"," Myanmar (Birmanie)"," MMR",2023
"22606",24.235823," Oct Average"," Myanmar (Birmanie)"," MMR",2023
"22607",21.690672," Nov Average"," Myanmar (Birmanie)"," MMR",2023
"22608",18.486877," Dec Average"," Myanmar (Birmanie)"," MMR",2023
"22609",18.859314," Jan Average"," Myanmar (Birmanie)"," MMR",2024
"22610",21.856476," Feb Average"," Myanmar (Birmanie)"," MMR",2024
"22611",26.286873," Mar Average"," Myanmar (Birmanie)"," MMR",2024
"22612",29.620615," Apr Average"," Myanmar (Birmanie)"," MMR",2024
"22613",29.816824," May Average"," Myanmar (Birmanie)"," MMR",2024
"22614",26.308332," Jun Average"," Myanmar (Birmanie)"," MMR",2024
"22615",25.901768," Jul Average"," Myanmar (Birmanie)"," MMR",2024
"22616",25.286167," Aug Average"," Myanmar (Birmanie)"," MMR",2024
"22617",25.510363," Sep Average"," Myanmar (Birmanie)"," MMR",2024
"22618",24.436108," Oct Average"," Myanmar (Birmanie)"," MMR",2024
"22619",21.402184," Nov Average"," Myanmar (Birmanie)"," MMR",2024
"22620",18.381191," Dec Average"," Myanmar (Birmanie)"," MMR",2024
"22621",19.72436," Jan Average"," Myanmar (Birmanie)"," MMR",2025
"22622",22.196915," Feb Average"," Myanmar (Birmanie)"," MMR",2025
"22623",24.977293," Mar Average"," Myanmar (Birmanie)"," MMR",2025
"22624",27.24703," Apr Average"," Myanmar (Birmanie)"," MMR",2025
"22625",27.188091," May Average"," Myanmar (Birmanie)"," MMR",2025
"22626",26.639614," Jun Average"," Myanmar (Birmanie)"," MMR",2025
"22627",25.929987," Jul Average"," Myanmar (Birmanie)"," MMR",2025
"22628",25.75379," Aug Average"," Myanmar (Birmanie)"," MMR",2025
"22629",25.78663," Sep Average"," Myanmar (Birmanie)"," MMR",2025
"22630",24.987127," Oct Average"," Myanmar (Birmanie)"," MMR",2025
"22631",22.343126," Nov Average"," Myanmar (Birmanie)"," MMR",2025
"22632",19.74773," Dec Average"," Myanmar (Birmanie)"," MMR",2025
"22633",16.047653," Jan Average"," Myanmar (Birmanie)"," MMR",2026
"22634",18.395243," Feb Average"," Myanmar (Birmanie)"," MMR",2026
"22635",22.449575," Mar Average"," Myanmar (Birmanie)"," MMR",2026
"22636",26.390465," Apr Average"," Myanmar (Birmanie)"," MMR",2026
"22637",29.134726," May Average"," Myanmar (Birmanie)"," MMR",2026
"22638",27.380394," Jun Average"," Myanmar (Birmanie)"," MMR",2026
"22639",25.255604," Jul Average"," Myanmar (Birmanie)"," MMR",2026
"22640",24.970049," Aug Average"," Myanmar (Birmanie)"," MMR",2026
"22641",24.667757," Sep Average"," Myanmar (Birmanie)"," MMR",2026
"22642",23.414503," Oct Average"," Myanmar (Birmanie)"," MMR",2026
"22643",20.23839," Nov Average"," Myanmar (Birmanie)"," MMR",2026
"22644",16.651203," Dec Average"," Myanmar (Birmanie)"," MMR",2026
"22645",16.493616," Jan Average"," Myanmar (Birmanie)"," MMR",2027
"22646",19.123466," Feb Average"," Myanmar (Birmanie)"," MMR",2027
"22647",22.48139," Mar Average"," Myanmar (Birmanie)"," MMR",2027
"22648",25.47396," Apr Average"," Myanmar (Birmanie)"," MMR",2027
"22649",25.886858," May Average"," Myanmar (Birmanie)"," MMR",2027
"22650",25.400852," Jun Average"," Myanmar (Birmanie)"," MMR",2027
"22651",24.8552," Jul Average"," Myanmar (Birmanie)"," MMR",2027
"22652",24.897243," Aug Average"," Myanmar (Birmanie)"," MMR",2027
"22653",24.795456," Sep Average"," Myanmar (Birmanie)"," MMR",2027
"22654",23.297823," Oct Average"," Myanmar (Birmanie)"," MMR",2027
"22655",20.543686," Nov Average"," Myanmar (Birmanie)"," MMR",2027
"22656",17.21459," Dec Average"," Myanmar (Birmanie)"," MMR",2027
"22657",26.919914," Jan Average"," Namibie"," NAM",2028
"22658",26.833668," Feb Average"," Namibie"," NAM",2028
"22659",26.21256," Mar Average"," Namibie"," NAM",2028
"22660",24.840078," Apr Average"," Namibie"," NAM",2028
"22661",21.241047," May Average"," Namibie"," NAM",2028
"22662",18.086662," Jun Average"," Namibie"," NAM",2028
"22663",17.120413," Jul Average"," Namibie"," NAM",2028
"22664",18.528315," Aug Average"," Namibie"," NAM",2028
"22665",20.995451," Sep Average"," Namibie"," NAM",2028
"22666",23.055258," Oct Average"," Namibie"," NAM",2028
"22667",24.87361," Nov Average"," Namibie"," NAM",2028
"22668",26.199549," Dec Average"," Namibie"," NAM",2028
"22669",27.02929," Jan Average"," Namibie"," NAM",2029
"22670",27.087599," Feb Average"," Namibie"," NAM",2029
"22671",27.546978," Mar Average"," Namibie"," NAM",2029
"22672",26.477314," Apr Average"," Namibie"," NAM",2029
"22673",22.484533," May Average"," Namibie"," NAM",2029
"22674",19.287786," Jun Average"," Namibie"," NAM",2029
"22675",18.335297," Jul Average"," Namibie"," NAM",2029
"22676",19.94485," Aug Average"," Namibie"," NAM",2029
"22677",22.478031," Sep Average"," Namibie"," NAM",2029
"22678",24.147642," Oct Average"," Namibie"," NAM",2029
"22679",25.374249," Nov Average"," Namibie"," NAM",2029
"22680",26.626947," Dec Average"," Namibie"," NAM",2029
"22681",24.928303," Jan Average"," Namibie"," NAM",2030
"22682",24.828154," Feb Average"," Namibie"," NAM",2030
"22683",24.788963," Mar Average"," Namibie"," NAM",2030
"22684",23.648382," Apr Average"," Namibie"," NAM",2030
"22685",20.703007," May Average"," Namibie"," NAM",2030
"22686",18.452805," Jun Average"," Namibie"," NAM",2030
"22687",18.027737," Jul Average"," Namibie"," NAM",2030
"22688",19.99218," Aug Average"," Namibie"," NAM",2030
"22689",22.615025," Sep Average"," Namibie"," NAM",2030
"22690",24.39155," Oct Average"," Namibie"," NAM",2030
"22691",24.666996," Nov Average"," Namibie"," NAM",2030
"22692",24.873055," Dec Average"," Namibie"," NAM",2030
"22693",24.290882," Jan Average"," Namibie"," NAM",2031
"22694",24.05621," Feb Average"," Namibie"," NAM",2031
"22695",24.679117," Mar Average"," Namibie"," NAM",2031
"22696",23.294857," Apr Average"," Namibie"," NAM",2031
"22697",20.493328," May Average"," Namibie"," NAM",2031
"22698",17.714138," Jun Average"," Namibie"," NAM",2031
"22699",17.090307," Jul Average"," Namibie"," NAM",2031
"22700",19.065477," Aug Average"," Namibie"," NAM",2031
"22701",21.755472," Sep Average"," Namibie"," NAM",2031
"22702",24.220345," Oct Average"," Namibie"," NAM",2031
"22703",24.592203," Nov Average"," Namibie"," NAM",2031
"22704",24.264198," Dec Average"," Namibie"," NAM",2031
"22705",24.976414," Jan Average"," Namibie"," NAM",2032
"22706",24.733896," Feb Average"," Namibie"," NAM",2032
"22707",24.233479," Mar Average"," Namibie"," NAM",2032
"22708",21.945312," Apr Average"," Namibie"," NAM",2032
"22709",17.968311," May Average"," Namibie"," NAM",2032
"22710",15.310762," Jun Average"," Namibie"," NAM",2032
"22711",15.16747," Jul Average"," Namibie"," NAM",2032
"22712",16.750145," Aug Average"," Namibie"," NAM",2032
"22713",19.717197," Sep Average"," Namibie"," NAM",2032
"22714",22.61371," Oct Average"," Namibie"," NAM",2032
"22715",23.922453," Nov Average"," Namibie"," NAM",2032
"22716",24.969913," Dec Average"," Namibie"," NAM",2032
"22717",27.623201," Jan Average"," Namibie"," NAM",2033
"22718",27.367804," Feb Average"," Namibie"," NAM",2033
"22719",26.539587," Mar Average"," Namibie"," NAM",2033
"22720",24.675352," Apr Average"," Namibie"," NAM",2033
"22721",21.785425," May Average"," Namibie"," NAM",2033
"22722",19.249968," Jun Average"," Namibie"," NAM",2033
"22723",18.975033," Jul Average"," Namibie"," NAM",2033
"22724",20.610668," Aug Average"," Namibie"," NAM",2033
"22725",23.534134," Sep Average"," Namibie"," NAM",2033
"22726",25.69213," Oct Average"," Namibie"," NAM",2033
"22727",26.667356," Nov Average"," Namibie"," NAM",2033
"22728",27.3466," Dec Average"," Namibie"," NAM",2033
"22729",24.71286," Jan Average"," Namibie"," NAM",2034
"22730",24.219912," Feb Average"," Namibie"," NAM",2034
"22731",24.022997," Mar Average"," Namibie"," NAM",2034
"22732",22.59448," Apr Average"," Namibie"," NAM",2034
"22733",19.989355," May Average"," Namibie"," NAM",2034
"22734",17.527071," Jun Average"," Namibie"," NAM",2034
"22735",16.837788," Jul Average"," Namibie"," NAM",2034
"22736",18.511728," Aug Average"," Namibie"," NAM",2034
"22737",21.938715," Sep Average"," Namibie"," NAM",2034
"22738",24.687988," Oct Average"," Namibie"," NAM",2034
"22739",25.701813," Nov Average"," Namibie"," NAM",2034
"22740",25.506453," Dec Average"," Namibie"," NAM",2034
"22741",24.563587," Jan Average"," Namibie"," NAM",2035
"22742",23.830933," Feb Average"," Namibie"," NAM",2035
"22743",23.220592," Mar Average"," Namibie"," NAM",2035
"22744",21.1363," Apr Average"," Namibie"," NAM",2035
"22745",18.491184," May Average"," Namibie"," NAM",2035
"22746",16.743542," Jun Average"," Namibie"," NAM",2035
"22747",16.722446," Jul Average"," Namibie"," NAM",2035
"22748",18.988407," Aug Average"," Namibie"," NAM",2035
"22749",23.0004," Sep Average"," Namibie"," NAM",2035
"22750",25.496456," Oct Average"," Namibie"," NAM",2035
"22751",25.747168," Nov Average"," Namibie"," NAM",2035
"22752",25.307482," Dec Average"," Namibie"," NAM",2035
"22753",27.25149," Jan Average"," Namibie"," NAM",2036
"22754",28.053026," Feb Average"," Namibie"," NAM",2036
"22755",28.492405," Mar Average"," Namibie"," NAM",2036
"22756",27.505173," Apr Average"," Namibie"," NAM",2036
"22757",24.356508," May Average"," Namibie"," NAM",2036
"22758",21.139536," Jun Average"," Namibie"," NAM",2036
"22759",20.194958," Jul Average"," Namibie"," NAM",2036
"22760",20.985577," Aug Average"," Namibie"," NAM",2036
"22761",23.613422," Sep Average"," Namibie"," NAM",2036
"22762",25.712673," Oct Average"," Namibie"," NAM",2036
"22763",26.674656," Nov Average"," Namibie"," NAM",2036
"22764",27.253605," Dec Average"," Namibie"," NAM",2036
"22765",27.86715," Jan Average"," Namibie"," NAM",2037
"22766",28.294495," Feb Average"," Namibie"," NAM",2037
"22767",28.886873," Mar Average"," Namibie"," NAM",2037
"22768",27.43464," Apr Average"," Namibie"," NAM",2037
"22769",23.759338," May Average"," Namibie"," NAM",2037
"22770",20.901356," Jun Average"," Namibie"," NAM",2037
"22771",20.475298," Jul Average"," Namibie"," NAM",2037
"22772",22.10326," Aug Average"," Namibie"," NAM",2037
"22773",24.096874," Sep Average"," Namibie"," NAM",2037
"22774",26.1126," Oct Average"," Namibie"," NAM",2037
"22775",26.543116," Nov Average"," Namibie"," NAM",2037
"22776",27.504757," Dec Average"," Namibie"," NAM",2037
"22777",25.026598," Jan Average"," Namibie"," NAM",2038
"22778",25.168472," Feb Average"," Namibie"," NAM",2038
"22779",24.794733," Mar Average"," Namibie"," NAM",2038
"22780",23.210756," Apr Average"," Namibie"," NAM",2038
"22781",19.428438," May Average"," Namibie"," NAM",2038
"22782",16.131763," Jun Average"," Namibie"," NAM",2038
"22783",15.292214," Jul Average"," Namibie"," NAM",2038
"22784",16.733213," Aug Average"," Namibie"," NAM",2038
"22785",19.90538," Sep Average"," Namibie"," NAM",2038
"22786",22.375994," Oct Average"," Namibie"," NAM",2038
"22787",23.535522," Nov Average"," Namibie"," NAM",2038
"22788",24.456978," Dec Average"," Namibie"," NAM",2038
"22789",25.938158," Jan Average"," Namibie"," NAM",2039
"22790",25.627707," Feb Average"," Namibie"," NAM",2039
"22791",25.638182," Mar Average"," Namibie"," NAM",2039
"22792",23.747646," Apr Average"," Namibie"," NAM",2039
"22793",21.07314," May Average"," Namibie"," NAM",2039
"22794",18.462378," Jun Average"," Namibie"," NAM",2039
"22795",17.557251," Jul Average"," Namibie"," NAM",2039
"22796",18.84154," Aug Average"," Namibie"," NAM",2039
"22797",21.25675," Sep Average"," Namibie"," NAM",2039
"22798",23.647839," Oct Average"," Namibie"," NAM",2039
"22799",25.106577," Nov Average"," Namibie"," NAM",2039
"22800",25.93402," Dec Average"," Namibie"," NAM",2039
"22801",26.157885," Jan Average"," Namibie"," NAM",2021
"22802",25.570038," Feb Average"," Namibie"," NAM",2021
"22803",25.330769," Mar Average"," Namibie"," NAM",2021
"22804",23.480776," Apr Average"," Namibie"," NAM",2021
"22805",20.752464," May Average"," Namibie"," NAM",2021
"22806",18.584873," Jun Average"," Namibie"," NAM",2021
"22807",17.834576," Jul Average"," Namibie"," NAM",2021
"22808",19.054499," Aug Average"," Namibie"," NAM",2021
"22809",21.536947," Sep Average"," Namibie"," NAM",2021
"22810",24.0902," Oct Average"," Namibie"," NAM",2021
"22811",25.49755," Nov Average"," Namibie"," NAM",2021
"22812",26.0687," Dec Average"," Namibie"," NAM",2021
"22813",25.839643," Jan Average"," Namibie"," NAM",2022
"22814",25.737791," Feb Average"," Namibie"," NAM",2022
"22815",25.72876," Mar Average"," Namibie"," NAM",2022
"22816",23.775215," Apr Average"," Namibie"," NAM",2022
"22817",20.142202," May Average"," Namibie"," NAM",2022
"22818",17.473976," Jun Average"," Namibie"," NAM",2022
"22819",16.25921," Jul Average"," Namibie"," NAM",2022
"22820",18.281435," Aug Average"," Namibie"," NAM",2022
"22821",21.308996," Sep Average"," Namibie"," NAM",2022
"22822",23.904207," Oct Average"," Namibie"," NAM",2022
"22823",25.468779," Nov Average"," Namibie"," NAM",2022
"22824",25.827826," Dec Average"," Namibie"," NAM",2022
"22825",24.310421," Jan Average"," Namibie"," NAM",2023
"22826",24.167164," Feb Average"," Namibie"," NAM",2023
"22827",24.339455," Mar Average"," Namibie"," NAM",2023
"22828",23.822886," Apr Average"," Namibie"," NAM",2023
"22829",21.028519," May Average"," Namibie"," NAM",2023
"22830",17.798847," Jun Average"," Namibie"," NAM",2023
"22831",17.966835," Jul Average"," Namibie"," NAM",2023
"22832",19.77808," Aug Average"," Namibie"," NAM",2023
"22833",22.503231," Sep Average"," Namibie"," NAM",2023
"22834",24.730795," Oct Average"," Namibie"," NAM",2023
"22835",25.397127," Nov Average"," Namibie"," NAM",2023
"22836",25.394802," Dec Average"," Namibie"," NAM",2023
"22837",24.949688," Jan Average"," Namibie"," NAM",2024
"22838",24.587782," Feb Average"," Namibie"," NAM",2024
"22839",24.481571," Mar Average"," Namibie"," NAM",2024
"22840",22.897161," Apr Average"," Namibie"," NAM",2024
"22841",20.006311," May Average"," Namibie"," NAM",2024
"22842",17.408886," Jun Average"," Namibie"," NAM",2024
"22843",17.322163," Jul Average"," Namibie"," NAM",2024
"22844",18.994812," Aug Average"," Namibie"," NAM",2024
"22845",22.447063," Sep Average"," Namibie"," NAM",2024
"22846",24.610325," Oct Average"," Namibie"," NAM",2024
"22847",25.163212," Nov Average"," Namibie"," NAM",2024
"22848",25.366907," Dec Average"," Namibie"," NAM",2024
"22849",4.18099," Jan Average"," Népal"," NPL",2025
"22850",6.8245354," Feb Average"," Népal"," NPL",2025
"22851",12.026421," Mar Average"," Népal"," NPL",2025
"22852",18.226885," Apr Average"," Népal"," NPL",2025
"22853",22.897951," May Average"," Népal"," NPL",2025
"22854",25.918245," Jun Average"," Népal"," NPL",2025
"22855",23.171194," Jul Average"," Népal"," NPL",2025
"22856",22.129612," Aug Average"," Népal"," NPL",2025
"22857",20.859762," Sep Average"," Népal"," NPL",2025
"22858",17.664179," Oct Average"," Népal"," NPL",2025
"22859",11.691282," Nov Average"," Népal"," NPL",2025
"22860",5.77116," Dec Average"," Népal"," NPL",2025
"22861",11.002308," Jan Average"," Népal"," NPL",2026
"22862",13.0839405," Feb Average"," Népal"," NPL",2026
"22863",19.00268," Mar Average"," Népal"," NPL",2026
"22864",24.956509," Apr Average"," Népal"," NPL",2026
"22865",29.10469," May Average"," Népal"," NPL",2026
"22866",29.79078," Jun Average"," Népal"," NPL",2026
"22867",26.974827," Jul Average"," Népal"," NPL",2026
"22868",25.597883," Aug Average"," Népal"," NPL",2026
"22869",24.004154," Sep Average"," Népal"," NPL",2026
"22870",22.14663," Oct Average"," Népal"," NPL",2026
"22871",17.536766," Nov Average"," Népal"," NPL",2026
"22872",12.706047," Dec Average"," Népal"," NPL",2026
"22873",11.946347," Jan Average"," Népal"," NPL",2027
"22874",13.521297," Feb Average"," Népal"," NPL",2027
"22875",18.580933," Mar Average"," Népal"," NPL",2027
"22876",25.820534," Apr Average"," Népal"," NPL",2027
"22877",30.768726," May Average"," Népal"," NPL",2027
"22878",29.406202," Jun Average"," Népal"," NPL",2027
"22879",26.43613," Jul Average"," Népal"," NPL",2027
"22880",26.006939," Aug Average"," Népal"," NPL",2027
"22881",24.568907," Sep Average"," Népal"," NPL",2027
"22882",21.121393," Oct Average"," Népal"," NPL",2027
"22883",16.464718," Nov Average"," Népal"," NPL",2027
"22884",13.192231," Dec Average"," Népal"," NPL",2027
"22885",10.765573," Jan Average"," Népal"," NPL",2028
"22886",13.506911," Feb Average"," Népal"," NPL",2028
"22887",19.559853," Mar Average"," Népal"," NPL",2028
"22888",25.24252," Apr Average"," Népal"," NPL",2028
"22889",26.77357," May Average"," Népal"," NPL",2028
"22890",27.37604," Jun Average"," Népal"," NPL",2028
"22891",25.057846," Jul Average"," Népal"," NPL",2028
"22892",24.901924," Aug Average"," Népal"," NPL",2028
"22893",24.1224," Sep Average"," Népal"," NPL",2028
"22894",20.939528," Oct Average"," Népal"," NPL",2028
"22895",15.583053," Nov Average"," Népal"," NPL",2028
"22896",11.434358," Dec Average"," Népal"," NPL",2028
"22897",7.377833," Jan Average"," Népal"," NPL",2029
"22898",9.996291," Feb Average"," Népal"," NPL",2029
"22899",15.371335," Mar Average"," Népal"," NPL",2029
"22900",21.40323," Apr Average"," Népal"," NPL",2029
"22901",26.624748," May Average"," Népal"," NPL",2029
"22902",29.692171," Jun Average"," Népal"," NPL",2029
"22903",27.456854," Jul Average"," Népal"," NPL",2029
"22904",25.470713," Aug Average"," Népal"," NPL",2029
"22905",22.58877," Sep Average"," Népal"," NPL",2029
"22906",18.061522," Oct Average"," Népal"," NPL",2029
"22907",12.747868," Nov Average"," Népal"," NPL",2029
"22908",8.348304," Dec Average"," Népal"," NPL",2029
"22909",6.89867," Jan Average"," Népal"," NPL",2030
"22910",8.89371," Feb Average"," Népal"," NPL",2030
"22911",12.724606," Mar Average"," Népal"," NPL",2030
"22912",17.66121," Apr Average"," Népal"," NPL",2030
"22913",22.431768," May Average"," Népal"," NPL",2030
"22914",25.253866," Jun Average"," Népal"," NPL",2030
"22915",22.921923," Jul Average"," Népal"," NPL",2030
"22916",21.324686," Aug Average"," Népal"," NPL",2030
"22917",19.612581," Sep Average"," Népal"," NPL",2030
"22918",15.763578," Oct Average"," Népal"," NPL",2030
"22919",11.118601," Nov Average"," Népal"," NPL",2030
"22920",7.8334284," Dec Average"," Népal"," NPL",2030
"22921",7.654111," Jan Average"," Népal"," NPL",2031
"22922",9.43782," Feb Average"," Népal"," NPL",2031
"22923",14.919294," Mar Average"," Népal"," NPL",2031
"22924",21.31546," Apr Average"," Népal"," NPL",2031
"22925",24.917635," May Average"," Népal"," NPL",2031
"22926",25.017902," Jun Average"," Népal"," NPL",2031
"22927",23.433851," Jul Average"," Népal"," NPL",2031
"22928",22.873505," Aug Average"," Népal"," NPL",2031
"22929",21.28933," Sep Average"," Népal"," NPL",2031
"22930",17.378235," Oct Average"," Népal"," NPL",2031
"22931",12.287212," Nov Average"," Népal"," NPL",2031
"22932",7.4485097," Dec Average"," Népal"," NPL",2031
"22933",7.436698," Jan Average"," Népal"," NPL",2032
"22934",9.631226," Feb Average"," Népal"," NPL",2032
"22935",13.89112," Mar Average"," Népal"," NPL",2032
"22936",19.493721," Apr Average"," Népal"," NPL",2032
"22937",25.36308," May Average"," Népal"," NPL",2032
"22938",25.17674," Jun Average"," Népal"," NPL",2032
"22939",23.674522," Jul Average"," Népal"," NPL",2032
"22940",21.95752," Aug Average"," Népal"," NPL",2032
"22941",19.838356," Sep Average"," Népal"," NPL",2032
"22942",15.682111," Oct Average"," Népal"," NPL",2032
"22943",9.788141," Nov Average"," Népal"," NPL",2032
"22944",6.1783504," Dec Average"," Népal"," NPL",2032
"22945",19.507118," Jan Average"," Népal"," NPL",2033
"22946",21.70949," Feb Average"," Népal"," NPL",2033
"22947",25.542095," Mar Average"," Népal"," NPL",2033
"22948",29.65794," Apr Average"," Népal"," NPL",2033
"22949",32.61892," May Average"," Népal"," NPL",2033
"22950",34.64884," Jun Average"," Népal"," NPL",2033
"22951",34.852005," Jul Average"," Népal"," NPL",2033
"22952",33.30812," Aug Average"," Népal"," NPL",2033
"22953",32.19623," Sep Average"," Népal"," NPL",2033
"22954",28.724033," Oct Average"," Népal"," NPL",2033
"22955",23.915451," Nov Average"," Népal"," NPL",2033
"22956",20.57183," Dec Average"," Népal"," NPL",2033
"22957",20.09393," Jan Average"," Népal"," NPL",2034
"22958",21.736015," Feb Average"," Népal"," NPL",2034
"22959",25.968052," Mar Average"," Népal"," NPL",2034
"22960",30.243847," Apr Average"," Népal"," NPL",2034
"22961",33.904053," May Average"," Népal"," NPL",2034
"22962",35.4565," Jun Average"," Népal"," NPL",2034
"22963",36.070034," Jul Average"," Népal"," NPL",2034
"22964",34.001892," Aug Average"," Népal"," NPL",2034
"22965",32.34716," Sep Average"," Népal"," NPL",2034
"22966",29.185179," Oct Average"," Népal"," NPL",2034
"22967",24.49831," Nov Average"," Népal"," NPL",2034
"22968",21.066425," Dec Average"," Népal"," NPL",2034
"22969",12.675026," Jan Average"," Népal"," NPL",2035
"22970",15.281151," Feb Average"," Népal"," NPL",2035
"22971",19.827795," Mar Average"," Népal"," NPL",2035
"22972",23.761026," Apr Average"," Népal"," NPL",2035
"22973",27.265963," May Average"," Népal"," NPL",2035
"22974",28.581837," Jun Average"," Népal"," NPL",2035
"22975",28.307629," Jul Average"," Népal"," NPL",2035
"22976",26.778126," Aug Average"," Népal"," NPL",2035
"22977",25.837267," Sep Average"," Népal"," NPL",2035
"22978",22.243336," Oct Average"," Népal"," NPL",2035
"22979",17.3686," Nov Average"," Népal"," NPL",2035
"22980",13.709546," Dec Average"," Népal"," NPL",2035
"22981",4.8560514," Jan Average"," Népal"," NPL",2036
"22982",6.662608," Feb Average"," Népal"," NPL",2036
"22983",10.829259," Mar Average"," Népal"," NPL",2036
"22984",15.778942," Apr Average"," Népal"," NPL",2036
"22985",20.189796," May Average"," Népal"," NPL",2036
"22986",20.030378," Jun Average"," Népal"," NPL",2036
"22987",19.188486," Jul Average"," Népal"," NPL",2036
"22988",18.162394," Aug Average"," Népal"," NPL",2036
"22989",17.995277," Sep Average"," Népal"," NPL",2036
"22990",15.405297," Oct Average"," Népal"," NPL",2036
"22991",11.269354," Nov Average"," Népal"," NPL",2036
"22992",6.583657," Dec Average"," Népal"," NPL",2036
"22993",6.2797966," Jan Average"," Népal"," NPL",2037
"22994",7.283271," Feb Average"," Népal"," NPL",2037
"22995",11.005492," Mar Average"," Népal"," NPL",2037
"22996",15.85028," Apr Average"," Népal"," NPL",2037
"22997",20.502296," May Average"," Népal"," NPL",2037
"22998",20.159813," Jun Average"," Népal"," NPL",2037
"22999",19.296724," Jul Average"," Népal"," NPL",2037
"23000",18.433186," Aug Average"," Népal"," NPL",2037
"23001",18.259762," Sep Average"," Népal"," NPL",2037
"23002",15.803725," Oct Average"," Népal"," NPL",2037
"23003",11.177702," Nov Average"," Népal"," NPL",2037
"23004",7.1979795," Dec Average"," Népal"," NPL",2037
"23005",10.697972," Jan Average"," Népal"," NPL",2038
"23006",13.308012," Feb Average"," Népal"," NPL",2038
"23007",18.253832," Mar Average"," Népal"," NPL",2038
"23008",23.759747," Apr Average"," Népal"," NPL",2038
"23009",27.105154," May Average"," Népal"," NPL",2038
"23010",26.748333," Jun Average"," Népal"," NPL",2038
"23011",23.676073," Jul Average"," Népal"," NPL",2038
"23012",22.979136," Aug Average"," Népal"," NPL",2038
"23013",22.319956," Sep Average"," Népal"," NPL",2038
"23014",20.172838," Oct Average"," Népal"," NPL",2038
"23015",16.054482," Nov Average"," Népal"," NPL",2038
"23016",11.8694315," Dec Average"," Népal"," NPL",2038
"23017",9.114158," Jan Average"," Népal"," NPL",2039
"23018",12.909437," Feb Average"," Népal"," NPL",2039
"23019",18.214235," Mar Average"," Népal"," NPL",2039
"23020",24.001892," Apr Average"," Népal"," NPL",2039
"23021",29.369827," May Average"," Népal"," NPL",2039
"23022",32.747902," Jun Average"," Népal"," NPL",2039
"23023",30.430563," Jul Average"," Népal"," NPL",2039
"23024",26.909468," Aug Average"," Népal"," NPL",2039
"23025",24.340775," Sep Average"," Népal"," NPL",2039
"23026",20.331785," Oct Average"," Népal"," NPL",2039
"23027",14.642998," Nov Average"," Népal"," NPL",2039
"23028",9.5352745," Dec Average"," Népal"," NPL",2039
"23029",7.1431713," Jan Average"," Népal"," NPL",2021
"23030",8.648849," Feb Average"," Népal"," NPL",2021
"23031",12.643546," Mar Average"," Népal"," NPL",2021
"23032",18.594234," Apr Average"," Népal"," NPL",2021
"23033",24.1902," May Average"," Népal"," NPL",2021
"23034",25.50572," Jun Average"," Népal"," NPL",2021
"23035",21.885702," Jul Average"," Népal"," NPL",2021
"23036",21.207712," Aug Average"," Népal"," NPL",2021
"23037",20.291412," Sep Average"," Népal"," NPL",2021
"23038",16.209616," Oct Average"," Népal"," NPL",2021
"23039",11.268752," Nov Average"," Népal"," NPL",2021
"23040",8.596155," Dec Average"," Népal"," NPL",2021
"23041",4.392679," Jan Average"," Pays-Bas"," NLD",2022
"23042",4.2754564," Feb Average"," Pays-Bas"," NLD",2022
"23043",5.2579722," Mar Average"," Pays-Bas"," NLD",2022
"23044",6.979913," Apr Average"," Pays-Bas"," NLD",2022
"23045",9.796263," May Average"," Pays-Bas"," NLD",2022
"23046",14.66426," Jun Average"," Pays-Bas"," NLD",2022
"23047",17.136692," Jul Average"," Pays-Bas"," NLD",2022
"23048",16.966751," Aug Average"," Pays-Bas"," NLD",2022
"23049",14.703002," Sep Average"," Pays-Bas"," NLD",2022
"23050",10.833942," Oct Average"," Pays-Bas"," NLD",2022
"23051",7.762725," Nov Average"," Pays-Bas"," NLD",2022
"23052",5.8289895," Dec Average"," Pays-Bas"," NLD",2022
"23053",4.507082," Jan Average"," Pays-Bas"," NLD",2023
"23054",5.00282," Feb Average"," Pays-Bas"," NLD",2023
"23055",6.3330626," Mar Average"," Pays-Bas"," NLD",2023
"23056",9.5535," Apr Average"," Pays-Bas"," NLD",2023
"23057",12.202215," May Average"," Pays-Bas"," NLD",2023
"23058",15.512657," Jun Average"," Pays-Bas"," NLD",2023
"23059",16.851242," Jul Average"," Pays-Bas"," NLD",2023
"23060",17.579357," Aug Average"," Pays-Bas"," NLD",2023
"23061",14.202171," Sep Average"," Pays-Bas"," NLD",2023
